"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Follows,Comments,Saves
18354939745180745,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Taky se vám to stává u vašeho mechanika? 🧐
Přijdete s jednou věcí a najednou se objeví dalších pět, co „by se mělo udělat“…

👨‍🔧 V TASY jedeme fér.
Nehledáme zbytečnosti jen proto, abychom ze zákazníků tahali peníze.
Co je potřeba, to opravíme – na zbytečný „kšeft“ nehrajeme.

#tasy #pneuboss #ferovyservis #autoduvera #autoservis #pneu",5,"04/24/2025 03:50",https://www.instagram.com/reel/DI05tQzqGnH/,"IG reel",,Lifetime,1283,716,28,2,0,3,2
17902618218159629,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🔥 Prémiový výkon pro sportovní i luxusní vozy
Nová generace P ZERO™ (PZ5) kombinuje špičkovou přilnavost, přesné ovládání a komfort – v suchu i na mokru. Vyvinuto ve spolupráci s předními výrobci aut.

🏁 Maximální kontrola
🌧️ Třída A na mokru
🚗 Ideální pro sportovní a prémiové modely

#pneuboss #pirelli #pzero #letnipneu #sportovnivozidla",0,"04/25/2025 09:00",https://www.instagram.com/p/DI4B7XhPN1p/,"IG image",,Lifetime,194,107,3,0,0,0,0
18110621707483637,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","💸 Jaké auto by sis koupil, kdybys měl neomezený rozpočet?

Superauto? Off-road? Klasika? Naši kolegové mají jasno 😄

Co bys vybral ty? Napiš do komentářů! 👇

#dreamcar  #pneuboss #tasy",14,"04/27/2025 04:00",https://www.instagram.com/reel/DI8pL4Sqj-S/,"IG reel",,Lifetime,2450,1758,68,2,0,30,1
18480448723071267,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🏆 Vítěz testů 2024
Continental PremiumContact 7 opět dokazuje svou špičkovou kvalitu – nejkratší brzdné dráhy na mokru i suchu, vynikající přilnavost a komfortní jízda.

Dopřejte si bezpečnost a pohodlí s pneumatikou, která dominuje testům napříč Evropou. 🛞

#Continental #PremiumContact7 #BezpečnostNaPrvnímMístě #VítězTestů #LetníPneumatiky #Pneuboss",0,"04/28/2025 08:30",https://www.instagram.com/p/DI_s3_dhX5V/,"IG image",,Lifetime,148,81,3,0,0,0,0
17892824409216049,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🎉 Získejte až 1 750 Kč za nákup nových pneumatik MICHELIN! 🚗✨

Nakupte sadu 4 letních nebo celoročních pneumatik Michelin a jako odměnu si odnesete dárkový poukaz do sítě Alza, Decathlon, Notino/Sephora nebo Zalando! 🎁

Jak na to?
✅ Kupte sadu 4 pneumatik do 15. 6. 2025
✅ Zaregistrujte nákup na 👉 promo.michelin.cz
✅ Vyberte si svůj dárkový poukaz

🛞 Čím větší pneu, tím větší odměna: až 1 750 Kč za rozměr 18” a víc!

Nezmeškejte skvělou příležitost spojit špičkový výkon Michelin s odměnou! 🔥",0,"04/29/2025 09:15",https://www.instagram.com/p/DJCW2lNM289/,"IG image",,Lifetime,193,114,1,0,0,0,0
18070310641918138,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Co bychom asi našli ve tvém autě?

Naši mechanici už viděli leccos – a pokaždé je to překvapení 😅
Poděl se s námi o největší kuriozitu, co vozíš ty! 👇",26,"05/04/2025 02:40",https://www.instagram.com/reel/DJOhpFBKY_W/,"IG reel",,Lifetime,3190,2014,62,2,1,0,3
17931550620021398,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🚗💨 Proč nejezdit s přetíženým autem?

Přetížené vozidlo není jen o vyšší hmotnosti – zásadně ovlivňuje bezpečnost jízdy. Delší brzdná dráha 🛑, horší ovladatelnost v krizových situacích ⚠️ a vyšší riziko smyku, zejména na mokré vozovce, jsou jen začátek problémů.

🛞 Pneumatiky u přetíženého auta trpí nejvíce. Dochází k nerovnoměrnému a rychlejšímu opotřebení, roste riziko přehřátí a následného defektu. Přetížené pneumatiky ztrácí schopnost správně odvádět vodu, což může vést k aquaplaningu 🌧️.

🔧 Zvyšuje se také zatížení podvozkových částí – tlumiče, brzdy i ložiska dostávají mnohem více zabrat, což se rychle promítne do vyšších nákladů na údržbu a opravy.

⛽ A v neposlední řadě: přetížené vozidlo má vyšší spotřebu paliva, což zatíží nejen tvoji peněženku, ale i životní prostředí 🌍.

✅ Proto vždy respektuj maximální nosnost auta a pneumatik, správně rozlož náklad a raději jezděte bezpečně a s rezervou!",0,"05/05/2025 02:20",https://www.instagram.com/p/DJREFxPB0v7/,"IG image",,Lifetime,237,126,3,0,0,0,0
18042666110204461,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🏆 Která značka u tebe vítězí?
Pyramida rozhodla – ale co tvoje volba? 💬
Napiš nám do komentářů, kterou značku bys postavil na vrchol ty! 👇",23,"05/07/2025 03:50",https://www.instagram.com/reel/DJWYCVKK7Lf/,"IG reel",,Lifetime,565,366,8,2,0,0,0
18145482805379443,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🌟 PŘEZUJ NA NEXEN A VYHRAJ! 🌟
Chceš Apple Watch 10, VIP vstupy na Slavii nebo nové pneumatiky Nexen? 🚀🎁
 
✅ Kup alespoň 2 ks letních nebo celoročních pneumatik Nexen.
✅ Zaregistruj nákup na 👉 soutez.nexentire.com
✅ A jsi ve hře! 🙌
 
🎯 3x Apple Watch 10
🎯 10x voucher 1 000 Kč na Alza.cz
🎯 4x VIP vstup na zápas SK Slavia
🎯 5x originální dres SK Slavia s podpisem
🎯 1x sada 4 pneumatik Nexen
 
📅 Soutěž probíhá od 17. 3. do 31. 5. 2025! ⏰
Nepromeškej šanci vyhrát! 🍀",0,"05/07/2025 09:59",https://www.instagram.com/p/DJXCSMmKWck/,"IG image",,Lifetime,181,103,1,0,0,0,0
17905374483157256,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Letní sezóna je tady! ☀️
✅ Už máte správné pneumatiky?
✅ Připravte své auto na teplé měsíce.
✅ Bezpečnost a pohodlí na každé cestě!

👉 Vyberte si nové letní pneumatiky a jezděte bez starostí. 🚗",0,"05/13/2025 06:20",https://www.instagram.com/p/DJmF6pGN2YG/,"IG image",,Lifetime,207,111,5,0,0,0,0
18394701733116440,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Každý má tu svou oblíbenou… a u nás je najdeš všechny! 🌍🛞
Naši zaměstnanci mají jasno – a co ty? Která značka pneumatik je podle tebe ta top?
U nás najdeš většinu světových značek na jednom místě. 😉",13,"05/15/2025 02:45",https://www.instagram.com/reel/DJq264qqqwF/,"IG reel",,Lifetime,889,585,14,3,0,3,0
18013681952532366,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🛞 Hledáte ideální kombinaci bezpečnosti, pohodlí a dlouhé životnosti?
Pirelli Cinturato C3 je letní pneumatika navržená tak, aby poskytovala maximální jistotu na suché i mokré vozovce. 🌧️☀️

✅ Nejlepší brzdný výkon na suchu (testováno DEKRA)
✅ Přilnavost za mokra třídy „A“ na celé produktové řadě
✅ Vynikající kilometrový výkon a nižší hlučnost

Perfektní volba pro každodenní jízdu i dlouhé cesty! 🚗✨",0,"05/17/2025 05:56",https://www.instagram.com/p/DJwWWZmtoil/,"IG image",,Lifetime,140,76,4,0,0,0,0
18085009918638701,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Objednávka! Objednávka! Objednávka! 📦
🎧 Kdyby to byl song, známe každé slovo zpaměti.
🔁 Po padesátém „objednávka“ za den už slyšíme echo i ve spánku.",10,"05/18/2025 01:45",https://www.instagram.com/reel/DJyeheQKNVk/,"IG reel",,Lifetime,809,516,8,2,0,1,0
17949444275967636,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Ještě nedávno jen pozemek – dnes moderní sklad 🚚

200 000+ pneumatik. Připraveno. Naloženo. Denně na cestě k tisícům zákazníků. 🛞📦",8,"05/21/2025 02:50",https://www.instagram.com/reel/DJ6UUtSqq4D/,"IG reel",,Lifetime,1057,548,17,5,0,2,1
18055812071195874,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🚗 Jedna pneumatika pro všechna roční období? Ano!
Bridgestone Turanza All Season 6 ENLITEN je připravena na vše, co tě na cestách potká – od jarního deště po zimní sníh ❄️☀️

✨ Výhody, které tě podrží:
✔️ Vynikající brzdný výkon na mokru
✔️ Výborné vlastnosti na sněhu
✔️ Skvělý kilometrový výkon
✔️ Kompatibilita s elektromobily
✔️ U vybraných rozměrů s technologií DriveGuard Run-Flat – dojedeš i s defektem!",0,"05/23/2025 06:16",https://www.instagram.com/p/DJ_1aAhhwP7/,"IG image",,Lifetime,135,71,2,0,0,0,0
18161034190359784,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Rádio nebo Spotify? 🎧🚗
Klasika z éteru nebo vlastní playlist bez reklam?
Naši kolegové mají jasno – a co ty? 👀
Napiš nám to do komentářů! 👇",11,"05/24/2025 01:55",https://www.instagram.com/reel/DKB8V4pKLDz/,"IG reel",,Lifetime,1161,852,23,2,0,5,4
18063272153482774,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Nejlepší auto všech dob? 🏆🚗
Každý má toho svého favorita… Ať už je to klasika, supersport nebo srdeční záležitost z dětství.
💬 Souhlasíš s našimi tipy, nebo máš úplně jiného šampiona?

Napiš nám do komentářů! 👇",19,"05/28/2025 03:55",https://www.instagram.com/reel/DKMdQiSKDJe/,"IG reel",,Lifetime,2133,1756,72,2,0,0,2
17995325393683898,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🚗🔋 Hankook iON GT – pneumatika budoucnosti!

Delší dojezd, tišší jízda a vyšší odolnost – ideální volba pro elektromobily i plug-in hybridy.
✅ Prodloužený dojezd díky nízkému valivému odporu
✅ Rovnoměrné opotřebení pro delší životnost pneumatik
✅ Výjimečně tichá jízda díky inovativní technologii
✅ Špičková přilnavost i na mokré vozovce 🌧️
✅ Lepší stabilita v zatáčkách a ovladatelnost

S Hankook iON GT jedeš dál, tišeji a bezpečněji! 🚀",0,"05/29/2025 00:34",https://www.instagram.com/p/DKOrC1_inIA/,"IG image",,Lifetime,130,70,3,0,0,0,0
18034865474647796,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Definice štěstí? 💭
➡️ Driftuješ.
➡️ Máš vedle sebe holku a kámoše.
➡️ A svět kolem přestává existovat.

Prostě jen ty, kára a pořádnej vibe. 😎🛞❤️",13,"05/30/2025 02:00",https://www.instagram.com/reel/DKRZqqHqVng/,"IG reel",,Lifetime,39790,25444,2728,13,16,15,119
